,creation,namespace,nova_aa,aa_original,id_estante,id_aplicada
11,2021-08-11,contemporaneolagoanova,175448,175443,,
12,2021-08-11,cbpdigital,175450,174955,,
13,2021-08-11,cbpdigital,175451,174955,,
14,2021-08-11,contemporaneolagoanova,175454,175448,,175454.0
15,2021-08-11,porto,175460,175205,,175460.0
16,2021-08-11,colegioplanck,175462,174191,,
17,2021-08-11,sas,175466,175464,,
18,2021-08-11,crb,175471,173462,,175471.0
19,2021-08-11,crb,175475,125348,,
20,2021-08-11,crb,175481,125348,,
21,2021-08-11,crb,175485,125348,,
22,2021-08-11,crb,175499,175062,,175499.0
23,2021-08-11,stellamarisjuveve,175505,175486,,175505.0
24,2021-08-11,stellamarisjuveve,175507,175484,,175507.0
25,2021-08-11,porto,175510,175315,,
26,2021-08-11,maplebearslz,175515,175385,,175515.0
27,2021-08-11,maplebearslz,175523,175515,,
28,2021-08-11,crb,175531,173273,,175531.0
29,2021-08-11,maplebearslz,175533,175017,,175533.0
30,2021-08-11,maplebearslz,175536,175533,,175536.0
31,2021-08-11,crb,175544,173259,,175544.0
32,2021-08-11,crb,175545,173255,,175545.0
33,2021-08-11,crb,175546,173189,,175546.0
34,2021-08-11,porto,175551,175548,,175551.0
35,2021-08-11,porto,175552,175551,,175552.0
36,2021-08-11,spdacruz,175556,175463,,175556.0
37,2021-08-11,crb,175557,173327,,175557.0
38,2021-08-11,crb,175558,173360,,175558.0
39,2021-08-11,crb,175559,174494,,175559.0
40,2021-08-11,crb,175562,173577,,175562.0
41,2021-08-11,crb,175563,173335,,175563.0
42,2021-08-11,crb,175564,173584,,175564.0
43,2021-08-11,porto,175565,175561,,175565.0
44,2021-08-11,porto,175568,175567,,175568.0
45,2021-08-11,porto,175569,175567,,175569.0
46,2021-08-11,crb,175570,173338,,175570.0
47,2021-08-11,crb,175571,173589,,175571.0
48,2021-08-11,crb,175572,173460,,175572.0
49,2021-08-11,crb,175573,173466,,175573.0
50,2021-08-11,spdacruz,175574,175556,,175574.0
51,2021-08-11,colegioplanck,175578,174011,,175578.0
52,2021-08-11,colegioplanck,175579,174011,,175579.0
53,2021-08-11,crb,175580,173324,,175580.0
54,2021-08-11,crb,175583,175571,,175583.0
55,2021-08-11,crb,175586,173593,,175586.0
56,2021-08-11,maplebearslz,175591,174240,,
57,2021-08-11,maplebearslz,175593,174240,,
58,2021-08-11,maplebearslz,175594,174240,,
59,2021-08-11,aescobjetivo,175602,172676,,175602.0
60,2021-08-11,aescobjetivo,175605,174162,,
61,2021-08-11,mariliamattoso,175611,175609,,175611.0
62,2021-08-11,aescobjetivo,175612,157117,,175612.0
63,2021-08-11,contemporaneolagoanova,175613,175441,,175613.0
64,2021-08-11,crb,175639,125348,,
65,2021-08-11,ceprimeiromundo,175641,174091,,175641.0
66,2021-08-11,crb,175647,125348,,
67,2021-08-11,contemporaneolagoanova,175653,175534,,175653.0
68,2021-08-11,ceprimeiromundo,175654,174205,,
69,2021-08-11,cbpdigital,175664,175037,,175664.0
70,2021-08-11,ceprimeiromundo,175669,174194,,
71,2021-08-11,ceprimeiromundo,175670,175669,,
72,2021-08-11,meta,175683,175629,,175683.0
73,2021-08-11,meta,175673,175620,,175673.0
74,2021-08-11,meta,175674,175620,,175674.0
75,2021-08-11,meta,175675,175620,,175675.0
76,2021-08-11,meta,175676,175620,,175676.0
77,2021-08-11,meta,175677,175620,,175677.0
78,2021-08-11,meta,175678,175625,,175678.0
79,2021-08-11,meta,175679,175625,,175679.0
80,2021-08-11,meta,175680,175625,,175680.0
81,2021-08-11,meta,175681,175625,,175681.0
82,2021-08-11,meta,175682,175625,,175682.0
83,2021-08-11,meta,175693,175640,,175693.0
84,2021-08-11,meta,175684,175629,,175684.0
85,2021-08-11,meta,175685,175629,,175685.0
86,2021-08-11,meta,175686,175629,,175686.0
87,2021-08-11,meta,175687,175629,,175687.0
88,2021-08-11,meta,175688,175660,,
89,2021-08-11,meta,175689,175660,,175689.0
90,2021-08-11,meta,175694,175640,,175694.0
91,2021-08-11,meta,175690,175660,,175690.0
92,2021-08-11,meta,175692,175640,,
93,2021-08-11,meta,175691,175660,,175691.0
94,2021-08-11,meta,175696,175640,,175696.0
95,2021-08-11,meta,175695,175640,,175695.0
96,2021-08-11,meta,175697,175646,,
97,2021-08-11,meta,175698,175646,,175698.0
98,2021-08-11,meta,175699,175646,,175699.0
99,2021-08-11,meta,175700,175646,,175700.0
100,2021-08-11,meta,175703,175632,,175703.0
101,2021-08-11,meta,175701,175646,,175701.0
102,2021-08-11,meta,175702,175632,,175702.0
103,2021-08-11,meta,175704,175632,,
104,2021-08-11,meta,175705,175632,,175705.0
105,2021-08-11,meta,175706,175632,,175706.0
106,2021-08-11,meta,175707,175636,,175707.0
107,2021-08-11,meta,175708,175636,,175708.0
108,2021-08-11,meta,175709,175642,,175709.0
109,2021-08-11,meta,175710,175642,,175710.0
110,2021-08-11,meta,175711,175648,,175711.0
111,2021-08-11,meta,175712,175648,,175712.0
112,2021-08-11,meta,175716,175628,,
113,2021-08-11,meta,175714,175628,,
114,2021-08-11,meta,175715,175628,,
115,2021-08-11,meta,175717,175628,,
116,2021-08-11,meta,175718,175628,,
117,2021-08-11,meta,175719,175633,,175719.0
118,2021-08-11,meta,175720,175633,,175720.0
119,2021-08-11,meta,175721,175633,,
120,2021-08-11,meta,175722,175633,,175722.0
121,2021-08-11,meta,175723,175633,,175723.0
122,2021-08-11,meta,175724,175633,,175724.0
123,2021-08-11,meta,175725,175638,,175725.0
124,2021-08-11,meta,175727,175638,,175727.0
125,2021-08-11,meta,175728,175638,,
126,2021-08-11,meta,175729,175638,,175729.0
127,2021-08-11,meta,175730,175638,,175730.0
128,2021-08-11,meta,175731,175638,,175731.0
129,2021-08-11,ceprimeiromundo,175735,163007,,175735.0
130,2021-08-11,contemporaneolagoanova,175738,173556,,
131,2021-08-11,contemporaneolagoanova,175740,173494,,
132,2021-08-11,contemporaneocidadeverde,175741,173553,,
133,2021-08-11,contemporaneocidadeverde,175742,175627,,
134,2021-08-11,crb,175750,173334,,175750.0
135,2021-08-11,acessoboqueirao,175752,175745,,
136,2021-08-11,acessosantafelicidade,175754,175751,,175754.0
137,2021-08-11,ceprimeiromundo,175761,159812,,175761.0
138,2021-08-11,maplebearslz,175766,175385,,175766.0
139,2021-08-11,contemporaneocidadeverde,175767,173787,,
140,2021-08-11,maplebearslz,175770,175766,,175770.0
141,2021-08-11,invictus,175771,175765,,
142,2021-08-11,invictus,175773,175771,,
143,2021-08-11,maplebearslz,175774,175385,,175774.0
144,2021-08-11,crb,175775,173347,,175775.0
145,2021-08-11,ceprimeiromundo,175778,162321,,175778.0
146,2021-08-11,crb,175785,173328,,175785.0
147,2021-08-11,crb,175788,173359,,175788.0
148,2021-08-11,ceprimeiromundo,175791,160713,,175791.0
149,2021-08-11,crb,175790,173376,,175790.0
150,2021-08-11,objetivolorena,175795,60568,,175795.0
151,2021-08-11,psantagema,175796,171561,,175796.0
152,2021-08-11,ceprimeiromundo,175798,163255,,175798.0
153,2021-08-11,ceprimeiromundo,175799,163255,,175799.0
154,2021-08-11,sas,175800,156805,,175800.0
155,2021-08-11,porto,175801,174373,,175801.0
156,2021-08-11,psantagema,175806,171553,,
157,2021-08-11,objetivolorena,175807,60561,,
158,2021-08-11,psantagema,175808,171547,,175808.0
159,2021-08-11,objetivolorena,175811,66622,,
160,2021-08-11,ceprimeiromundo,175812,174149,,175812.0
161,2021-08-11,objetivolorena,175821,66577,,175821.0
162,2021-08-11,objetivolorena,175830,175821,,175830.0
163,2021-08-11,porto,175831,174373,,175831.0
164,2021-08-11,ceprimeiromundo,175844,175838,,175844.0
165,2021-08-11,porto,175846,175831,,
166,2021-08-11,objetivolorena,175848,175795,,175848.0
167,2021-08-11,sas,175853,175156,,175853.0
168,2021-08-11,objetivolorena,175859,175811,,175859.0
169,2021-08-11,objetivolorena,175865,66645,,175865.0
170,2021-08-11,colegiojoaopaulo,175886,175375,,175886.0
171,2021-08-11,porto,175887,175883,,175887.0
172,2021-08-11,objetivolorena,175893,175865,,
173,2021-08-11,pioxiicolegio,175904,175901,,175904.0
174,2021-08-11,pioxiicolegio,175905,175904,,175905.0
175,2021-08-11,colegiojoaopaulo,175907,175439,,
0,2021-08-12,colegiouirapuru,175913,175896,,
1,2021-08-12,colegiouirapuru,175918,175913,,175918.0
2,2021-08-12,colegiouirapuru,175920,175918,,175920.0
3,2021-08-12,colegiouirapuru,175921,175920,,175921.0
4,2021-08-12,spdacruz,175924,175914,,175924.0
5,2021-08-12,spdacruz,175929,175927,,175929.0
6,2021-08-12,spdacruz,175939,43374,,175939.0
7,2021-08-12,colegiojoaopaulo,175946,175940,,
8,2021-08-12,psantagema,175959,175957,,175959.0
9,2021-08-12,maplebearslz,175960,175426,,175960.0
10,2021-08-12,sas,175961,175800,,175961.0
11,2021-08-12,maplebearslz,175962,175426,,175962.0
12,2021-08-12,sas,175964,175961,,
13,2021-08-12,spdacruz,175968,175967,,175968.0
14,2021-08-12,invictus,175988,169822,,
15,2021-08-12,porto,175989,175841,,
16,2021-08-12,colegioeducallis,176007,175650,,
17,2021-08-12,colegioeducallis,176008,175658,,
18,2021-08-12,maplebearslz,176020,175432,,176020.0
19,2021-08-12,maplebearslz,176021,176020,,
20,2021-08-12,santoamerico,176037,175257,,
21,2021-08-12,crb,176041,173586,,176041.0
22,2021-08-12,eccos,176042,176026,,176042.0
23,2021-08-12,magister,176049,175537,,176049.0
24,2021-08-12,crescercampinas,176050,155812,,
25,2021-08-12,magister,176051,175537,,176051.0
26,2021-08-12,crescercampinas,176054,156408,,
27,2021-08-12,crb,176060,160017,,
28,2021-08-12,prismapatrocinio,176061,173667,,176061.0
29,2021-08-12,crb,176062,152268,,176062.0
30,2021-08-12,crb,176063,125348,,
31,2021-08-12,prismapatrocinio,176073,173667,,
32,2021-08-12,porto,176074,175989,,176074.0
33,2021-08-12,crb,176078,125348,,
34,2021-08-12,colegioeducallis,176079,175260,,
35,2021-08-12,colegioeducallis,176081,175999,,
36,2021-08-12,colegioeducallis,176082,175999,,
37,2021-08-12,crb,176083,125348,,
38,2021-08-12,crb,176087,125348,,
39,2021-08-12,crb,176089,125348,,
40,2021-08-12,crb,176091,125348,,
41,2021-08-12,crb,176092,125348,,
42,2021-08-12,crb,176093,125348,,
43,2021-08-12,crb,176094,173390,,176094.0
44,2021-08-12,crb,176097,125348,,
45,2021-08-12,crb,176100,125348,,
46,2021-08-12,crb,176101,125348,,
47,2021-08-12,crb,176107,125348,,
48,2021-08-12,colegiouirapuru,176113,175896,,176113.0
49,2021-08-12,colegioeducallis,176120,176011,,
50,2021-08-12,maplebearslz,176127,176125,,176127.0
51,2021-08-12,provaspoliedro,176128,175777,,176128.0
52,2021-08-12,crescercampinas,176138,156408,,176138.0
53,2021-08-12,crb,176142,125348,,
54,2021-08-12,crb,176145,125348,,
55,2021-08-12,crb,176146,125348,,
56,2021-08-12,crb,176147,125348,,
57,2021-08-12,crb,176148,125348,,
58,2021-08-12,crb,176150,125348,,
59,2021-08-12,crb,176152,125348,,
60,2021-08-12,crb,176154,125348,,
61,2021-08-12,crb,176156,125348,,
62,2021-08-12,crb,176158,125348,,
63,2021-08-12,spdacruz,176159,176157,,176159.0
64,2021-08-12,crb,176161,125348,,
65,2021-08-12,qescola,176163,176143,,176163.0
66,2021-08-12,qescola,176164,176143,,176164.0
67,2021-08-12,qescola,176165,176144,,176165.0
68,2021-08-12,qescola,176166,176144,,176166.0
69,2021-08-12,qescola,176167,176144,,176167.0
70,2021-08-12,crb,176168,125348,,
71,2021-08-12,spdacruz,176169,176034,,176169.0
72,2021-08-12,crb,176171,125348,,
73,2021-08-12,crb,176173,176171,,
74,2021-08-12,crb,176174,125348,,
75,2021-08-12,colegiobrasilia,176176,176053,,176176.0
76,2021-08-12,provaspoliedro,176177,176057,,176177.0
77,2021-08-12,crb,176178,125348,,
78,2021-08-12,colegiocb,176187,176184,,176187.0
79,2021-08-12,spdacruz,176188,176034,,176188.0
80,2021-08-12,colegiocb,176189,176184,,176189.0
81,2021-08-12,colegiocb,176190,176184,,
82,2021-08-12,colegiocb,176193,176190,,176193.0
83,2021-08-12,colegiocb,176195,176189,,176195.0
84,2021-08-12,colegiocb,176197,176195,,176197.0
85,2021-08-12,maplebearslz,176198,174411,,176198.0
86,2021-08-12,crb,176200,125348,,
87,2021-08-12,spdacruz,176202,175939,,176202.0
88,2021-08-12,colegiocb,176203,176197,,176203.0
89,2021-08-12,colegiobetelbrasileirosp,176205,176199,,176205.0
90,2021-08-12,crb,176206,125348,,
91,2021-08-12,colegiocb,176207,176197,,176207.0
92,2021-08-12,colegiocb,176208,176207,,176208.0
93,2021-08-12,crb,176209,173282,,176209.0
94,2021-08-12,crb,176210,125348,,
95,2021-08-12,colegiocb,176211,176203,,176211.0
96,2021-08-12,colegiocb,176212,176211,,176212.0
97,2021-08-12,crb,176215,125348,,
98,2021-08-12,colegioplanck,176216,173628,,176216.0
99,2021-08-12,crb,176220,125348,,
100,2021-08-12,acessosjpinhais,176221,175680,,176221.0
101,2021-08-12,crb,176226,125348,,
102,2021-08-12,crb,176228,125348,,
103,2021-08-12,crb,176229,125348,,
104,2021-08-12,crb,176231,125348,,
105,2021-08-12,crb,176234,125348,,
106,2021-08-12,crb,176235,125348,,
107,2021-08-12,crb,176236,125348,,
108,2021-08-12,crb,176237,125399,,176237.0
109,2021-08-12,crb,176240,125348,,
110,2021-08-12,spdacruz,176242,176233,,176242.0
111,2021-08-12,crb,176243,125348,,
112,2021-08-12,crb,176247,125348,,
113,2021-08-12,crb,176249,125348,,
114,2021-08-12,colegiobetelbrasileirosp,176251,176248,,176251.0
115,2021-08-12,poliedropv,176253,174493,,176253.0
116,2021-08-12,porto,176257,175460,,
117,2021-08-12,crb,176259,173331,,176259.0
118,2021-08-12,crb,176260,125398,,176260.0
119,2021-08-12,crb,176266,176260,,176266.0
120,2021-08-12,colegiobetelbrasileirosp,176267,176265,,176267.0
121,2021-08-12,provaspoliedro,176271,176028,,176271.0
122,2021-08-12,spdacruz,176279,176273,,176279.0
123,2021-08-12,colegiobetelbrasileirosp,176287,176286,,176287.0
124,2021-08-12,crb,176289,173611,,176289.0
125,2021-08-12,overabelcabral,176290,175734,,176290.0
126,2021-08-12,crb,176294,173469,,176294.0
127,2021-08-12,ceprimeiromundo,176297,176085,,176297.0
128,2021-08-12,colegioeducallis,176307,174055,,176307.0
129,2021-08-12,acessohauer,176308,175686,,176308.0
130,2021-08-12,crb,176331,173572,,176331.0
131,2021-08-12,spdacruz,176332,175574,,176332.0
132,2021-08-12,crb,176336,173457,,176336.0
133,2021-08-12,spdacruz,176342,175556,,
134,2021-08-12,cnslpb,176345,175781,,176345.0
135,2021-08-12,crb,176348,173591,,176348.0
136,2021-08-12,crb,176349,173592,,176349.0
137,2021-08-12,spdacruz,176354,176353,,176354.0
138,2021-08-12,colegioeducallis,176355,176005,,176355.0
139,2021-08-12,objetivolorena,176361,176343,,176361.0
140,2021-08-12,santoamerico,176369,175191,,176369.0
0,2021-08-13,colegioeducallis,176385,175260,,176385.0
1,2021-08-13,colegioeducallis,176387,175776,,176387.0
2,2021-08-13,spdacruz,176405,176404,,176405.0
3,2021-08-13,crescercampinas,176409,175322,,176409.0
4,2021-08-13,crescercampinas,176413,175323,,176413.0
5,2021-08-13,spdacruz,176416,176414,,176416.0
6,2021-08-13,crb,176440,152355,,176440.0
7,2021-08-13,spdacruz,176441,174418,,176441.0
8,2021-08-13,colegioecursoprogressao,176442,162801,,176442.0
9,2021-08-13,colegioeducallis,176443,175999,,176443.0
10,2021-08-13,maplebearslz,176444,174998,,176444.0
11,2021-08-13,colegioeducallis,176445,175260,,176445.0
12,2021-08-13,cnslpb,176449,173910,,176449.0
13,2021-08-13,colegioecursoprogressao,176451,176442,,176451.0
14,2021-08-13,crb,176453,173446,,176453.0
15,2021-08-13,maplebearslz,176454,174558,,176454.0
16,2021-08-13,eccos,176464,174659,,176464.0
17,2021-08-13,provaspoliedro,176469,176465,,176469.0
18,2021-08-13,provaspoliedro,176482,176480,,176482.0
19,2021-08-13,crb,176488,173455,,176488.0
20,2021-08-13,crb,176489,173626,,176489.0
21,2021-08-13,crb,176490,173568,,176490.0
22,2021-08-13,colegioeducallis,176499,175784,,176499.0
23,2021-08-13,cnslpb,176500,175461,,176500.0
24,2021-08-13,prismapatrocinio,176502,176497,,176502.0
25,2021-08-13,colegioplanck,176510,174594,,176510.0
26,2021-08-13,colegioplanck,176512,174594,,176512.0
27,2021-08-13,universitariolondrina,176520,176463,,176520.0
28,2021-08-13,crb,176528,173627,,176528.0
29,2021-08-13,colegioplanck,176533,174594,,176533.0
30,2021-08-13,amadeus,176537,176329,,176537.0
31,2021-08-13,colegioplanck,176538,174768,,176538.0
32,2021-08-13,overmarciliofurtado,176539,167558,,176539.0
33,2021-08-13,crb,176541,173634,,176541.0
34,2021-08-13,overmarciliofurtado,176542,167556,,176542.0
35,2021-08-13,crb,176553,173637,,176553.0
36,2021-08-13,colegiojoaopaulo,176564,173632,,176564.0
37,2021-08-13,seletivoeducallis,176570,109133,,176570.0
38,2021-08-13,seletivoeducallis,176579,176551,,176579.0
39,2021-08-13,ceprimeiromundo,176597,174194,,176597.0
40,2021-08-13,ceprimeiromundo,176598,174194,,176598.0
41,2021-08-13,ceprimeiromundo,176615,175641,,176615.0
42,2021-08-13,magister,176616,176611,,176616.0
43,2021-08-13,colegioeducallis,176617,176012,,176617.0
44,2021-08-13,colegioeducallis,176618,176006,,176618.0
45,2021-08-13,ceprimeiromundo,176628,174205,,176628.0
46,2021-08-13,primeirodemaio,176663,173902,,176663.0
47,2021-08-13,provaspoliedro,176668,176239,,176668.0
48,2021-08-13,prismapatrocinio,176672,176666,,176672.0
49,2021-08-13,colegioplanck,176673,175237,,176673.0
50,2021-08-13,ceprimeiromundo,176674,176670,,176674.0
51,2021-08-13,colegioplanck,176675,174863,,176675.0
52,2021-08-13,ceprimeiromundo,176678,176677,,176678.0
53,2021-08-13,prismapatrocinio,176683,176682,,176683.0
54,2021-08-13,invictus,176468,176311,,
55,2021-08-13,porto,176580,176572,,
56,2021-08-13,contemporaneocidadeverde,176688,176686,,
57,2021-08-13,maplebearslz,176389,172320,,
58,2021-08-13,provaspoliedro,176660,176239,,
59,2021-08-13,master,176460,150098,,
60,2021-08-13,colegioeducallis,176494,175784,,
0,2021-08-14,poliedro,176743,162919,,176743.0
1,2021-08-14,poliedro,176744,162965,,176744.0
2,2021-08-14,poliedro,176745,163000,,176745.0
3,2021-08-14,master,176747,157690,,176747.0
4,2021-08-14,master,176748,157691,,176748.0
5,2021-08-14,colegiojoaopaulo,176754,176753,,176754.0
6,2021-08-14,mariliamattoso,176756,174822,,176756.0
7,2021-08-14,colegioecursoprogressao,176760,176758,,176760.0
8,2021-08-14,mariliamattoso,176776,176757,,176776.0
9,2021-08-14,colegioecursoprogressao,176777,175291,,176777.0
10,2021-08-14,maplebearslz,176782,174549,,176782.0
11,2021-08-14,maplebearslz,176783,174410,,176783.0
12,2021-08-14,prismapatrocinio,176784,176774,,176784.0
13,2021-08-14,spdacruz,176787,176781,,176787.0
14,2021-08-14,colegioecursoprogressao,176788,176785,,176788.0
15,2021-08-14,colegioecursoprogressao,176795,176788,,176795.0
16,2021-08-14,spdacruz,176799,176798,,176799.0
17,2021-08-14,spdacruz,176810,176808,,176810.0
18,2021-08-14,mariliamattoso,176834,176816,,176834.0
19,2021-08-14,aescobjetivo,176919,174159,,176919.0
20,2021-08-14,contemporaneocidadeverde,176791,176789,,
21,2021-08-14,prismapatrocinio,176809,176806,,
22,2021-08-14,aescobjetivo,176918,174162,,
23,2021-08-14,contemporaneolagoanova,176780,175665,,
0,2021-08-15,colegiobrasilia,176935,176934,,176935.0
1,2021-08-15,maplebearslz,176937,174873,,176937.0
2,2021-08-15,maplebearslz,176938,174874,,176938.0
3,2021-08-15,maplebearslz,176939,174876,,176939.0
4,2021-08-15,ceprimeiromundo,176960,162713,,176960.0
5,2021-08-15,colegioecursoprogressao,176980,176978,,176980.0
6,2021-08-15,prismapatrocinio,176996,176993,,176996.0
7,2021-08-15,objetivolorena,177023,177016,,177023.0
8,2021-08-15,colegioglobal,177026,57470,,177026.0
9,2021-08-15,crb,177049,173587,,177049.0
10,2021-08-15,crb,177050,177045,,177050.0
11,2021-08-15,ceprimeiromundo,177079,137450,,177079.0
12,2021-08-15,maplebearslz,177084,177081,,177084.0
13,2021-08-15,villalobos,177095,177091,,177095.0
14,2021-08-15,ceprimeiromundo,177102,177079,,177102.0
15,2021-08-15,ceprimeiromundo,177103,177079,,177103.0
16,2021-08-15,ceprimeiromundo,177112,137462,,177112.0
17,2021-08-15,ceprimeiromundo,177126,177112,,177126.0
18,2021-08-15,ceprimeiromundo,177128,177126,,177128.0
19,2021-08-15,ceprimeiromundo,177143,143876,,177143.0
20,2021-08-15,colegioflamingo,177148,164690,,177148.0
21,2021-08-15,ceprimeiromundo,177150,177143,,177150.0
22,2021-08-15,colegioflamingo,177152,164132,,177152.0
23,2021-08-15,colegioflamingo,177155,164662,,177155.0
24,2021-08-15,ceprimeiromundo,177157,177150,,177157.0
25,2021-08-15,ceprimeiromundo,177163,177157,,177163.0
26,2021-08-15,colegioflamingo,177164,163261,,177164.0
27,2021-08-15,colegioflamingo,177171,164159,,177171.0
28,2021-08-15,colegioflamingo,177173,163225,,177173.0
29,2021-08-15,aescobjetivo,177192,172738,,177192.0
30,2021-08-15,maplebearslz,177195,177194,,177195.0
31,2021-08-15,porto,177206,177201,,177206.0
32,2021-08-15,porto,177207,177201,,177207.0
33,2021-08-15,spdacruz,177209,177204,,177209.0
34,2021-08-15,contemporaneolagoanova,177044,177028,,
35,2021-08-15,contemporaneocidadeverde,177131,175172,,
36,2021-08-15,crb,177003,171041,,
37,2021-08-15,contemporaneocidadeverde,177093,177092,,
38,2021-08-15,crb,177100,175062,,
39,2021-08-15,aescobjetivo,177190,173033,,
40,2021-08-15,maplebearslz,176942,174876,,
41,2021-08-15,objetivolorena,176936,69851,,
42,2021-08-15,contemporaneolagoanova,177038,177034,,
43,2021-08-15,maplebearslz,176940,176938,,
44,2021-08-15,contemporaneolagoanova,177168,177142,,
45,2021-08-15,universitariolondrina,177137,174372,,
46,2021-08-15,contemporaneocidadeverde,177130,175172,,
47,2021-08-15,maplebearslz,176944,174873,,
48,2021-08-15,contemporaneolagoanova,177167,177165,,
49,2021-08-15,crb,177059,173590,,
50,2021-08-15,contemporaneocidadeverde,177138,175164,,
51,2021-08-15,contemporaneolagoanova,177048,177028,,
52,2021-08-15,contemporaneocidadeverde,176964,176962,,
53,2021-08-15,psantagema,177086,177074,,
54,2021-08-15,crb,177045,173638,,
0,2021-08-16,crescercampinas,177235,115692,,177235.0
1,2021-08-16,spdacruz,177236,177232,,177236.0
2,2021-08-16,spdacruz,177238,177236,,177238.0
3,2021-08-16,colegiojoaopaulo,177246,177111,,177246.0
4,2021-08-16,colegiobetelbrasileirosp,177254,174891,,177254.0
5,2021-08-16,crb,177260,173590,,177260.0
6,2021-08-16,spdacruz,177263,177262,,177263.0
7,2021-08-16,maplebearslz,177298,174389,,177298.0
8,2021-08-16,colegiouirapuru,177318,177317,,177318.0
9,2021-08-16,amadeus,177321,176329,,177321.0
10,2021-08-16,amadeus,177323,177321,,177323.0
11,2021-08-16,amadeus,177324,177323,,177324.0
12,2021-08-16,amadeus,177325,177324,,177325.0
13,2021-08-16,maplebearslz,177329,174234,,177329.0
14,2021-08-16,provaspoliedro,177333,176487,,177333.0
15,2021-08-16,crescercampinas,177337,133171,,177337.0
16,2021-08-16,provaspoliedro,177342,176509,,177342.0
17,2021-08-16,crescercampinas,177345,140240,,177345.0
18,2021-08-16,sas,177354,171694,,177354.0
19,2021-08-16,sas,177363,177354,,177363.0
20,2021-08-16,crb,177374,173570,,177374.0
21,2021-08-16,santoamerico,177379,158203,,177379.0
22,2021-08-16,crb,177384,173569,,177384.0
23,2021-08-16,colegioiguatemy,177414,176380,,177414.0
24,2021-08-16,prismapatrocinio,177446,177442,,177446.0
25,2021-08-16,crescercampinas,177448,177235,,177448.0
26,2021-08-16,crescercampinas,177449,177337,,177449.0
27,2021-08-16,maplebearslz,177461,176944,,177461.0
28,2021-08-16,maplebearslz,177462,176940,,177462.0
29,2021-08-16,colegioiguatemy,177464,176900,,177464.0
30,2021-08-16,prismapatrocinio,177468,177466,,177468.0
31,2021-08-16,crb,177485,173316,,177485.0
32,2021-08-16,stellamarisjuveve,177490,177416,,177490.0
33,2021-08-16,fleming,177492,172886,,177492.0
34,2021-08-16,stellamarisjuveve,177493,177490,,177493.0
35,2021-08-16,maplebearslz,177498,175753,,177498.0
36,2021-08-16,objetivolorena,177500,70359,,177500.0
37,2021-08-16,colegiouirapuru,177531,177512,,177531.0
38,2021-08-16,maplebearslz,177533,177496,,177533.0
39,2021-08-16,colegiouirapuru,177534,177531,,177534.0
40,2021-08-16,colegiouirapuru,177535,177512,,177535.0
41,2021-08-16,stellamarisjuveve,177537,177420,,177537.0
42,2021-08-16,stellamarisxaxim,177538,177389,,177538.0
43,2021-08-16,stellamarisjuveve,177549,177537,,177549.0
44,2021-08-16,prismapatrocinio,177550,177541,,177550.0
45,2021-08-16,crescercampinas,177555,177345,,177555.0
46,2021-08-16,stellamarisxaxim,177562,177388,,177562.0
47,2021-08-16,ceprimeiromundo,177573,176504,,177573.0
48,2021-08-16,stellamarisjuveve,177595,177413,,177595.0
49,2021-08-16,provaspoliedro,177600,177565,,177600.0
50,2021-08-16,prismapatrocinio,177616,177606,,177616.0
51,2021-08-16,adrianochan,177630,176807,,177630.0
52,2021-08-16,spdacruz,177631,177612,,177631.0
53,2021-08-16,colegioplanck,177632,177626,,177632.0
54,2021-08-16,stellamarisjuveve,177639,177378,,177639.0
55,2021-08-16,profederal,177642,174499,,177642.0
56,2021-08-16,profederal,177643,140974,,177643.0
57,2021-08-16,stellamarisjuveve,177645,177387,,177645.0
58,2021-08-16,master,177675,174718,,177675.0
59,2021-08-16,master,177676,173956,,177676.0
60,2021-08-16,porto,177705,177702,,177705.0
61,2021-08-16,qescola,177332,169416,,
62,2021-08-16,estantemagica,177507,110084,110084.0,
63,2021-08-16,objetivolorena,177457,75021,,
64,2021-08-16,ceprimeiromundo,177580,177524,,
65,2021-08-16,spdacruz,177687,177686,,
66,2021-08-16,porto,177440,174843,,
67,2021-08-16,estantemagica,177510,110080,110080.0,
68,2021-08-16,escoladinamicaiturama,177589,18787,18787.0,
69,2021-08-16,contemporaneolagoanova,177228,175665,,
70,2021-08-16,crb,177375,173570,,
71,2021-08-16,integradaeducativa,177592,177570,,
72,2021-08-16,universitariolondrina,177478,112338,,
73,2021-08-16,colegiobrasilia,177240,174660,,
74,2021-08-16,provaspoliedro,177422,156107,,
75,2021-08-16,colegiojoaopaulo,177285,176561,,
76,2021-08-16,qescola,177331,169416,,
77,2021-08-16,provaspoliedro,177450,133549,,
78,2021-08-16,sas,177356,171796,,
79,2021-08-16,crescercampinas,177227,133171,,
80,2021-08-16,sas,177364,177356,,
81,2021-08-16,colegioplanck,177360,175607,,
82,2021-08-16,estantemagica,177508,110090,110090.0,
83,2021-08-16,estantemagica,177509,110094,110094.0,
84,2021-08-16,stellamarisjuveve,177527,177420,,
0,2021-08-17,crescercampinas,177739,133087,,177739.0
1,2021-08-17,crescercampinas,177743,141094,,177743.0
2,2021-08-17,crescercampinas,177763,177762,,177763.0
3,2021-08-17,crescercampinas,177768,177763,,177768.0
4,2021-08-17,maplebearslz,177775,177772,,177775.0
5,2021-08-17,mariliamattoso,177786,177784,,177786.0
6,2021-08-17,colegioecursoprogressao,177802,177799,,177802.0
