,namespace,Nº de AAs copiadas da estante mágica e aplicada,Início da classificação / Visualizações do relatório,Finalização da classificação / Início da classificação,Finalização da classificação / Visualizações do relatório,Porcentagem de visualização dos relatórios de AD,Porcentagem de professores que visualizaram relatórios de AD,Porcentagem de administradores que visualizaram relatórios de AD,Nº de exercícios em relatórios de AD / exercícios disponibilizados,Média de exercícios em relatórios de AD por turma,Média
1360,sesipinda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1361,sersorocaba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362,serios,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363,sasadaptfund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1364,sasadaptrelatorios,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1365,sasadaptteste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1366,saturninopereira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1367,sesiportoferreira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1368,scopum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1369,segurancadigital,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1370,selecao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1371,semeares,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372,semearjacarei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1373,senai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1374,senaiourobranco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1375,senaismo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1376,senaitocantins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1377,senhorbonfim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1378,senninha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1379,seomega,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1380,serjundiai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1381,gualberto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1382,guilhermefilho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1383,guroo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1384,pioxiicolegio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1385,matematica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1386,materdei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1387,matriz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1388,mariacarmo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1389,mariaaugusta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1390,mariaeunice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1391,marcelochumer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1392,magnum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393,magnumagostiniano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394,manoelbernardino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1395,manoelfrancisco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1396,manoelmarcelino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1397,mariaantonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1398,manoelqueiroz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1399,maper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,aba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1401,universobarcarena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,simbios,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403,santamariacn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1404,santadoroteia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1405,sagradafamilia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1406,psantagema,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1407,provaspoliedro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1408,progressaoig,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1409,progressaodc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,profederal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1411,prismapatrocinio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1412,portoseguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1413,poliedrotreinamento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1414,mastersul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1415,mastersolucoes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1416,mastersaoluis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1417,lerote,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1418,katrodrigues,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1419,kidsbaby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1420,kuadro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1421,lab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1422,laboratoriosromildo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1423,lapiseartes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1424,lasalle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1425,maededeus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1426,lasallesp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1427,lauramatos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1428,lealecarvalho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1429,leonor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430,lepetitsp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1431,lgp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1432,marqueslima,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1433,liceujardim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1434,lasalledores,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1435,magistral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1436,mackenziebrasilia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1437,magno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1438,magma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1439,marialaura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1440,marialeao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1441,mariamerces,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1442,marianair,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1443,mariaolinda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1444,maristadomsilverio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445,maristateresina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1446,plannetataboao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1447,pauloviana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1448,gustavo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1449,overzonanorte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1450,crescercampinas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451,conexaosaber,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1452,colegioup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1453,colegiouniverso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1454,colegiouirapuru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1455,colegioser,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1456,colegiopremium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1457,colegionobre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1458,colegiomagnum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1459,colegioliceu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1460,colegioiguatemy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1461,colegiofuturageracao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1462,colegioensitec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1463,colegioecursoprogressao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1464,colegioeag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1465,colegiobetelbrasileirosp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1466,colegiobatistaindependente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1467,cnslpb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1468,cmdpii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1469,ciadosaber,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1470,cem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1471,cats,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,brasilcursinhos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1473,apogeustoantonio2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1474,amais,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1475,adrianochan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1476,acessosjpinhais,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1477,acessohauer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1478,acessocampolargokids,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1479,cursobase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1480,cursoenfase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1481,cursoisfera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1482,itamarati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1483,overpontanegra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1484,overnascimentodecastro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1485,overmarciliofurtado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1486,overlimaesilva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1487,osequim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1488,objetivolorena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1489,nucleocriativo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490,murilorocha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1491,montessori,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492,moaciralves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1493,manoelbatista,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1494,macvest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1495,lasalleaguasclaras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1496,isem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1497,cursoleopoldo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1498,integradaeducativa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1499,institutoauxiliadoradf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,insa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1501,idaam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1502,fleming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503,faculdadeflamingo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1504,escolamaster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1505,escolaceciliameireles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1506,elitecuritibaemilianoperneta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1507,educandarioterciocorreia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1508,domus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509,deltaeducacional,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510,cursosazambuja,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1511,katirodrigues,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1512,liderasas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1513,liessin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514,liessinbarra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1515,gaylussac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1516,jpn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517,joseflorencio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1518,juntos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1519,moria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520,motiva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1521,motivacao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1522,msetemporario,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1523,mundialfranciscobeltrao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524,mundoarteceb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1525,mundodeplatao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526,mundoencantado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1527,naia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1528,navegasas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1529,near,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1530,necicem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531,neila,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532,nep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1533,nepesitaparica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1534,montenegrofilho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1535,nepitaparica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536,montedasoliveiras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1537,monsenhorfrancisco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538,mendesrios,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539,mentoring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1540,mestre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1541,juarezwanderley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1542,metodocerto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1543,metropolitanojunior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544,geraldob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1545,geracaocolegioecurso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1546,geracao2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1547,goncalomartins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1548,habilisescolaecurso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1549,habillis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1550,grandepasso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1551,hackiandoaeduc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1552,herciliovilanova,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1553,humus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1554,iabcd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1555,ias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1556,iceducacao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1557,idb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1558,idealbsb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1559,hamiltondarocha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560,josesoares,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1561,ginasioanchieta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1562,gerabixo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1563,ftd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1564,ftec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1565,fundacaobradesco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1566,gacc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1567,gaga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568,galois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1569,gamt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1570,giramundo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1571,garra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1572,gegsjcampos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1573,geneduc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574,genesislife,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575,georgestein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576,mfecursos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1577,migueldecervantes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1578,milenamadeira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1579,liviasoares,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580,nsconceicao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581,nsdasgracas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582,nsdasneves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583,nsfatima,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1584,nsgloria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1585,nucleo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1586,objetivoamericana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1587,objetivocentro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1588,objetivohortolandia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1589,medcel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1590,metodistadosul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1591,maxeducacional,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592,limanogueira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1593,livreaprender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1594,novaepoca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1595,lkioio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596,lourenco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1597,lourencofilho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598,luizgonzaga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1599,lumen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,lumiere,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1601,luminaedu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1602,maanaim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1603,macbrasiliaint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1604,maxime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1605,mackenziesaopaulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606,mackenzietambore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1607,lighthouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1608,novavisao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1609,novadimensao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610,minhalista,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1611,obrasilparacristo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1612,ministrodafazenda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613,mls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1614,mobile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615,mocinhagomes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616,mojuca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1617,monsenhorgoncalo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1618,melquiadescamelo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1619,neppraiadacosta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620,nihongogakkou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621,objetivoraiodesol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622,objetivoteresina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1623,objetivovgp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1624,objetivozonanorte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1625,odariconascimento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626,novaalianca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627,oficinadoestudante,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628,olavonunes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629,oliveiranetto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630,olivierfurtado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631,oswald,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1632,oswalddeandrade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633,ouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634,objetivoportal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635,nesfa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1636,objetivomairinque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637,objetivoitanhandu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
